,title,label
3483,"Police Department Is Being Evicted – Lafayette, CA",['REAL']
3484,"In a break with Obama, Clinton lays out tougher worldview",['FAKE']
3485,House Republicans try to gut a key American principle,['FAKE']
3486,"After Gingrich Attacks Megyn Kelly Over 'Sex,' Trump Advisor's 'Threat' Against Her Blows Up Online",['FAKE']
3487,Halloween Pumpkin Carving Scenes at the Hospital | GomerBlog,['REAL']
3488,Wall St. Republicans' dark secret,['REAL']
3489,"Poll: Trump, Carson top GOP race; Clinton leads Dems but support drops",['FAKE']
3490,"Love Him or Hate Him, Anderson Cooper Just Put a 3rd Degree Burn on Newt for Megyn Kelly 'Sex' Insult",['REAL']
3491,Dreaming Beyond Capitalism: a Culture Without Fear,['REAL']
3492,Fact-checking the third round of GOP debates,['REAL']
3493,Anonymous: World War 3 Is On The Horizon (In 2016),['FAKE']
3494,A Barbaric Race Of Underground-Dwelling Giants Once Inhabited The Mount Shasta Region...,['REAL']
3495,The Murder Shaking San Francisco’s Liberal Soul,['FAKE']
3496,"Sanders sharpening message, attacks on Clinton after Nevada loss",['REAL']
3497,McMullin surge threatens to squeeze Trump's already narrow path to victory,['FAKE']
3498,Proposed Bill Calls for Reconciliation Between Turkey and Armenia,['FAKE']
3499,No Pain No Gain? Lockheed Struggles to Finalize Deal With Pentagon on F-35 Lots,['REAL']
3500,"Non-confrontational style, social media aiding Ben Carson's surge in polls",['REAL']
3501,Shootings In Chattanooga: What We Know About The Alleged Gunman,['REAL']
3502,The fourth GOP debate is more about the party’s path than personal attacks,['REAL']
3503,"PIERS MORGAN: “Get Off Your High Horse, Hillary. Only ONE Candidate is Up To Her Neck in FBI Probes and Her Name Isn’t Donald” – TruthFeed",['REAL']
3504,Diehard GOP mom: No mother could ever vote for Trump,['FAKE']
3505,GRAPHIC VIDEO Shows White Officer Shooting Unarmed Black Man In Back,['FAKE']
3506,GOP 2016 candidates look to seize momentum out of debates,['FAKE']
3507,Feds Arrest Two Women In New York City In Alleged Terror Plot,['FAKE']
3508,Trump or Clinton - Life or Death,['FAKE']
3509,"Trump, Clinton cautiously optimistic ahead of Iowa caucuses",['REAL']
3510,Trump in the White House    : Information,['FAKE']
3511,Democrats Playing Class Card To Split the White Vote,['FAKE']
3512,White House: Obama would veto Keystone bill,['FAKE']
3513,Massive Spike In Obamacare Health Premiums Could Boost Trump To Victory,['FAKE']
3514,US-led coalition killed 300 Syrian civilians in 11 probed strikes – Amnesty,['REAL']
3515,Half Of Russians Fear Syria Could Spark WW3,['REAL']
3516,Bill O’Reilly’s humiliating bust: Does Fox News have guts to suspend its own serial exaggerator?,['REAL']
3517,76ers Send Clear Message Over Anthem Singer's Shirt: Keep Politics Off the Court & Just Do Your Job,['REAL']
3518,Hillary’s cash flow issue,['REAL']
3519,Iran Gives Investors Glimpse of $30 Billion in Oil Deals to Come,['REAL']
3520,"Charleston church massacre suspect caught, but answers elude victims' loved ones",['REAL']
3521,William F. Buckley would have loathed Fox News: Inside the right-wing media’s intellectual downfall,['REAL']
3522,"Listen to the Donald Trump voters: It has taken an ignorant demagogue to tell truth about GOP, humiliate party establishment",['FAKE']
3523,Clinton says electing Trump would be 'historic mistake',['FAKE']
3524,It’s A Setup: Dems Claim Russians Will Undermine Elections With Fake Documents Showing Voter Fraud,['FAKE']
3525,Conservatives Cheer Research Saying Cuts To Unemployment Benefits Helped The Economy,['REAL']
3526,The GOP front-runner? It's not Jeb Bush,['REAL']
3527,Get Ready For Civil Unrest: Survey Finds That Most Americans Are Concerned About Election Violence | RedFlag News,['REAL']
3528,Critics pounce as Obama again shows he isn’t easy on America,['REAL']
3529,Key Time In Collective Human History,['FAKE']
3530,Cruz allies prevail in North Dakota delegate race,['REAL']
3531,US Election an elaborate John Lewis Christmas campaign. More soon.,['REAL']
3532,Why the Iowa caucuses have such a massive impact on the presidential race,['FAKE']
3533,So you think SUVs are safe? Shocking video,['REAL']
3534,"Hillary Clinton, Bernie Sanders: King's legacy is alive",['REAL']
3535,Russia's 'White Book' on Syria shakes up UN Security Council,['FAKE']
3536,Irony Redefined: “Human Rights Champion” Suu Kyi Jails Dissidents,['REAL']
3537,Chart Of The Day: Since 2009—–Recovery For The 5%; Stagnation for the 95%,['FAKE']
3538,"Trump Will Go Away, but the Anger He’s Stirred Up Is Just Getting Started",['FAKE']
3539,14 key moments from the Democratic debate,['REAL']
3540,US-Korean Relations and the New US President | New Eastern Outlook,['REAL']
3541,Seven things I’ve learned by covering the third-party candidates,['REAL']
3542,"To nominate Clinton, it takes a village",['REAL']
3543,Podesta WikiLeaks UFO Updates — New Names Dragged Down the UFO Rabbit Hole,['FAKE']
3544,Donald Trump’s statement on the Fox News debate has to be seen to be believed,['FAKE']
3545,"With 95% of Votes In, All Signs Point to a Trump Victory in Florida",['FAKE']
3546,It’s No Surprise That Trump Might Not Accept Election Results. He’s Never Accepted Democratic Norms.,['FAKE']
3547,"Obama's last State of the Union address in three words: Disjointed, irrelevant and disappointing",['REAL']
3548,2016 Tribute to our Troops: veterans who continue to serve,['REAL']
3549,Limbaugh: Democrats would 'destroy Jesus Christ',['FAKE']
3550,Hillary Clinton's Second Amendment,['REAL']
3551,Chattanooga shooting: History of attacks on U.S. military,['FAKE']
3552,"Obama calls for end to nuclear weapons, but U.S. disarmament is slowest since 1980",['REAL']
3553,Pentagon weighs using force to protect US-backed Syria rebels targeted by Russia,['FAKE']
3554,Global UFO “Invasion” Stirs Panic! Military Denies Involvement 10/29/16 [VIDEO],['FAKE']
3555,Wreckage in wake of bungled House coup,['FAKE']
3556,"Why Nevada was a bad sign for Bernie Sanders's ""political revolution""",['REAL']
3557,New York restores order for 2016 front-runners,['REAL']
3558,"If Clinton goes down, Loretta Lynch will go down with her",['FAKE']
3559,Pope calls on Catholics to shelter Europe's migrants,['REAL']
3560,The World War 3 Conspiracy – Episode 1,['FAKE']
3561,This dad’s tweets about Halloween with his young daughters are brilliant,['REAL']
3562,3 winners and 2 losers from Saturday night's Republican debate,['REAL']
3563,"The Oregon militia standoff, explained",['REAL']
3564,This is what it’s like to be a Bush stuck at the bottom of the polls,['REAL']
3565,Flashback: Clinton campaign’s press secretary once thought it was a bad look to second-guess James Comey – twitchy.com,['REAL']
3566,7 takeaways from the first Democratic debate,['REAL']
3567,Donald Trump: 'I want surveillance of certain mosques',['FAKE']
3568,Ky. clerk’s attorney: New marriage licenses ‘not worth the paper they’re written on’,['REAL']
3569,The GOP case against Loretta Lynch falls apart,['FAKE']
3570,Comment on Trump’s Walk of Fame Star Vandalized by MeThePeople,['REAL']
3571,Ruth Bader Ginsburg regrets 'ill-advised' remarks about Donald Trump,['REAL']
3572,PressTV-Brazil football legend Carlos Alberto laid to rest,['REAL']
3573,"Dead heat: Trump, Clinton tied in 3 swing-state polls",['FAKE']
3574,Tony Blair helpfully describes Remain voters as ‘insurgents’,['REAL']
3575,The United States Is Pre-Positioning “Enemy Assets” In Preparation For A Rigged Election,['FAKE']
3576,Russia’s Syria intervention may force choice on Obama: Act or yield,['REAL']
3577,2016 latest: Spirit of Christmas to be replaced with ‘Every man for himself’. More soon.,['REAL']
3578,Ted Cruz launches bid; Some pundits paint him as scary extremist,['REAL']
3579,Pope Francis at 9/11 memorial: 'We can never forget them',['FAKE']
3580,Fights Over 'Religious Freedom' And Gay Rights Are Costing Republicans,['FAKE']
3581,Breakthrough Listen Project to Focus on 'Alien Megastructure',['REAL']
3582,Prison sentences are getting shorter. But racial disparities are getting worse.,['FAKE']
3583,US election: Hillary Clinton's problem with young women,['FAKE']
3584,Neither Dictator nor King,['REAL']
3585,Comment on Man of Sin: Obama says illegal aliens can vote because they are U.S. citizens by Christian Zionist,['FAKE']
3586,The Most Unhealthy Jobs in America,['REAL']
3587,Obama delivers emotional eulogy for Beau Biden,['REAL']
3588,Man burned by fajitas while praying can't sue Applebee's,['FAKE']
3589,Taliban Militants Attack Afghan Parliament In Kabul,['FAKE']
3590,Close call: Russia-U.S. ‘near-miss’ problem moves to Syrian air space,['FAKE']
3591,Polls show GOP presidential primary fight wide open,['FAKE']
3592,Poll: Rubio leads the GOP pack in matchup against Clinton,['FAKE']
3593,Washington’s Intent is Economic Destabilization and “Regime Change” In Venezuela,['REAL']
3594,GOP debate: No one trumps Trump and six other takeaways from Las Vegas,['FAKE']
3595,Mike Huckabee's daughter: Negative tone in GOP race helps Clinton,['REAL']
3596,One of the Most Undervalued Storable Survival Foods,['REAL']
3597,America gives Grand Piano to horse,['REAL']
3598,BREAKING: Obama: “We Have Not Had a Major Scandal” in My Administration! HAHAHA!,['FAKE']
3599,Clinton turns Trump attacks up to 11,['FAKE']
3600,2 gunmen killed following deadly Tunisian museum attack that left 21 dead,['REAL']
3601,Winners and losers from the 7th Republican presidential debate,['REAL']
3602,"If you use Facebook to get your news, please — for the love of democracy — read this first",['REAL']
3603,"Iraqi forces, civilians flee as ISIS gains control of Ramadi, US official says",['FAKE']
3604,"VIDEO : Black Professor, “Black Voters Are Breaking For Trump”",['FAKE']
3605,'America is already great': Obama urges US to back Clinton in DNC speech,['FAKE']
3606,"Clinton, Trump eye Michigan wins as candidates face first big Midwest test",['FAKE']
3607,Queen Elizabeth II owns every dolphin in Britain and doesn't need a driving licence and doesn't pay tax — here are the incredible powers you didn't know the monarchy has,['FAKE']
3608,EgyptAir Flight 804: Final moments questioned,['REAL']
3609,How Donald Trump could win,['REAL']
3610,The Republicans' Red Scare,['FAKE']
3611,A Message to my Fellow Republicans,['FAKE']
3612,Cameron set to press Obama on tech encryption,['REAL']
3613,Man uses Trump victory as excuse to call ex-girlfriend,['FAKE']
3614,"Extreme weather to cause extreme food shortages, task force finds",['FAKE']
3615,San Bernardino divers reportedly pull object from water in evidence search,['FAKE']
3616,Death of Saudi King Abdullah brings uncertain new era for US in Middle East,['REAL']
3617,Rembrandt Art Proves Chapter 22 of Genesis (MUST SEE),['REAL']
3618,Fact-checker takes Obama to task for gun claims,['REAL']
3619,3 Year Old Son of Singer Michael Bublé Diagnosed With Cancer,['REAL']
3620,Obama's Remarks on 'Most Peaceful' World Ring Hollow in Dangerous Middle East,['REAL']
3621,Re: America Is The Loneliest Country In The World – Is It Because We’ve Abandoned The Traditional Family Structure?,['REAL']
3622,John Kasich wooing Iowans mostly from New Hampshire,['FAKE']
3623,"Syrian War Report – November 9, 2016: Russian Navy Is Ready to Strike Terrorists in Aleppo",['FAKE']
3624,The #1 Reason Why People Are Voting for Trump,['FAKE']
3625,Why Trump's talk of a rigged vote is so dangerous,['FAKE']
3626,Is Western Civilization Worth Saving?,['REAL']
3627,Secretive GOP Group Targets Trump for Destruction,['FAKE']
3628,The Fantasy of a Better Iran Deal,['REAL']
3629,Netanyahu’s contempt for President Obama,['REAL']
3630,Meet The Couples Fighting To Make Marriage Equality The Law Of The Land,['REAL']
3631,GOP’s demonic new crusade: Right-wing zealots look for even crueler ways to treat the poor like garbage,['REAL']
3632,Candace Cameron Bure Dishes on the Main Conservative Issue Driving Her to the Polls,['REAL']
3633,Ben Carson vs. Ben Carson,['FAKE']
3634,"Carson, GOP White House candidates critical of Obama’s Syria plan for 50 Special Ops troops",['REAL']
3635,No Account for You,['FAKE']
3636,Iran nuclear talks reportedly hit snag over lifting of sanctions as Obama makes appeal to Iran's people,['FAKE']
3637,Mitch McConnell Pledges To Avoid Debt Ceiling Disaster,['REAL']
3638,Hillary Clinton: The Alt-Right Has 'Effectively Taken Over the Republican Party',['REAL']
3639,Nation Mourns 9 Victims In Charleston Church Shooting,['FAKE']
3640,Steve Pieczenik: U.S. Intelligence Waging Coup Against Corrupt Clintons » REGATED,['REAL']
3641,Comment software has been rolled back to old version,['REAL']
3642,Round Up the Unusual Suspects: Moneyball Nerds Squeeze Out Blacks & Latinos from Baseball Jobs,['REAL']
3643,Trump VP’s plane slides off runway at New York airport,['REAL']
3644,UK Child Protection Services workers are ‘afraid’ to challenge the ages of Muslim invaders for fear of ending up in court,['FAKE']
3645,Anti-Communist Group Makes Their First Ever Endorsement Toward The Donald.. Media Silent,['REAL']
3646,Lynch faces Congress in attorney general hearing,['REAL']
3647,The Conspiracy “Theory” Conspiracy [Video Documentary],['FAKE']
3648,Clinton's Policies Look Like a Death Sentence for Americans,['FAKE']
3649,State Dept. IDs 2 Americans killed in Nepal quake; 2 others reportedly dead,['FAKE']
3650,Time to press the presidential candidates on Flint’s water crisis,['FAKE']
3651,This is why Trump was smart to avoid her: Megyn Kelly just crushed the GOP debate,['FAKE']
3652,"Life: Touching: After Her Brother Passed Away, This Woman Took Over His Facebook Page To Continue Sharing Islamophobic Rhetoric",['REAL']
3653,Clinton Foundation will continue to accept foreign money during Hillary's run,['REAL']
3654,"Boy wearing a ‘My dad is an ATM’ T-shirt chased by mob; father frisked, robbed",['REAL']
3655,Why Isn’t NSA Surveillance an Election Issue?,['FAKE']
3656,"Genius Kid Trolled White House Halloween Party, Idiot Obama Didn’t Notice",['REAL']
3657,Police Turn In Badges Rather Than Incite Violence Against Standing Rock Protesters,['REAL']
3658,The judge immigration foes wanted,['REAL']
3659,Madman Merkel Demands the Internet Publicly Release All Closed-Source Code,['REAL']
3660,Here's How Obamacare Is Going To Affect Your Taxes,['REAL']
3661,George Will: Trump's judge comments prompted exit from GOP,['FAKE']
3662,"Vote as if your life depended upon it, because it does.",['REAL']
3663,The new argument against gay equality: Same-sex marriage kills,['REAL']
3664,Dem convention speeches Day 4: 's Reality Check Team vets the claims,['REAL']
3665,Now Ted Cruz is the enemy: Rupert Murdoch and WSJ open fire in new GOP civil war,['REAL']
3666,"The last days of Washington, D.C.: America can no longer mask its steep decline",['REAL']
